pedido_id,data_pedido,estado_cliente,categoria_produto,valor_pedido,prazo_prometido_dias,tempo_entrega_real_dias,atrasado,nota_avaliacao
1673,2026-04-25,SP,Beleza e Cuidados Pessoais,507.73,8,7,False,4
1674,2026-06-25,SP,Roupas e Acessórios,75.75,9,8,False,4
1675,2026-05-12,MG,Beleza e Cuidados Pessoais,762.45,10,12,True,4
1676,2026-01-16,RJ,Eletrônicos,830.5,11,10,False,4
1677,2026-03-06,PR,Móveis,817.94,12,10,False,5
1678,2026-01-07,RJ,Eletrodomésticos,102.21,10,9,False,4
1679,2026-06-29,PE,Eletrônicos,85.04,16,19,True,3
1680,2026-05-20,MG,Beleza e Cuidados Pessoais,786.46,11,10,False,4
1681,2026-04-13,SP,Beleza e Cuidados Pessoais,809.66,9,9,False,5
1682,2026-01-21,RJ,Livros,415.97,10,9,False,5
1683,2026-04-07,SP,Livros,576.47,9,8,False,5
1684,2026-06-23,RS,Papelaria,53.99,13,18,True,2
1685,2026-02-17,MG,Brinquedos,754.78,9,8,False,5
1686,2026-03-26,RS,Livros,190.44,14,14,False,5
1687,2026-03-04,SP,Casa e Decoração,793.59,10,10,False,4
1688,2026-02-27,SP,Roupas e Acessórios,772.26,8,7,False,4
1689,2026-06-03,GO,Eletrodomésticos,496.67,13,17,True,3
1690,2026-06-20,SP,Esporte e Lazer,134.52,10,9,False,5
1691,2026-06-12,SP,Brinquedos,697.22,8,6,False,4
1692,2026-01-01,SP,Eletrônicos,557.12,9,7,False,5
1693,2026-02-13,BA,Eletrônicos,497.52,14,13,False,5
1694,2026-05-18,PR,Esporte e Lazer,321.76,12,12,False,4
1695,2026-04-18,SP,Casa e Decoração,217.09,9,7,False,4
1696,2026-06-12,SP,Móveis,118.36,9,7,False,5
1697,2026-05-28,SP,Livros,171.32,8,16,True,1
1698,2026-05-05,MG,Roupas e Acessórios,344.72,10,10,False,5
1699,2026-01-12,SP,Eletrodomésticos,162.48,9,8,False,4
1700,2026-06-29,PR,Casa e Decoração,303.36,12,11,False,5
1701,2026-04-27,SP,Eletrônicos,598.32,9,7,False,5
1702,2026-02-22,MG,Eletrodomésticos,761.43,9,7,False,4
1703,2026-02-20,SP,Papelaria,784.5,10,9,False,4
1704,2026-06-27,PR,Eletrodomésticos,384.17,11,11,False,5
1705,2026-04-07,PE,Papelaria,274.55,15,21,True,2
1706,2026-02-24,DF,Beleza e Cuidados Pessoais,267.94,13,12,False,4
1707,2026-05-02,RJ,Casa e Decoração,795.12,9,8,False,4
1708,2026-02-28,SP,Brinquedos,383.49,10,10,False,5
1709,2026-02-15,SP,Brinquedos,50.69,9,7,False,5
1710,2026-06-03,GO,Móveis,803.93,12,12,False,4
1711,2026-03-19,SP,Roupas e Acessórios,277.06,8,7,False,4
1712,2026-01-08,RJ,Eletrodomésticos,530.21,10,9,False,4
1713,2026-04-30,MG,Esporte e Lazer,436.51,10,8,False,5
1714,2026-05-08,BA,Móveis,233.65,14,12,False,4
1715,2026-06-14,SP,Brinquedos,59.56,9,8,False,4
1716,2026-03-18,PR,Beleza e Cuidados Pessoais,699.52,11,17,True,1
1717,2026-05-03,SP,Móveis,665.44,9,8,False,5
1718,2026-01-10,SP,Livros,539.05,9,9,False,5
1719,2026-05-01,GO,Casa e Decoração,384.53,12,12,False,4
1720,2026-03-18,BA,Eletrodomésticos,669.56,15,21,True,2
1721,2026-04-30,SP,Papelaria,766.96,8,7,False,5
1722,2026-05-08,SC,Móveis,272.92,13,13,False,4
1723,2026-06-21,SP,Brinquedos,55.68,9,8,False,4
1724,2026-04-25,RJ,Casa e Decoração,154.09,9,7,False,4
1725,2026-04-12,MG,Livros,476.58,11,17,True,2
1726,2026-01-01,SP,Papelaria,655.9,9,7,False,5
1727,2026-06-12,RS,Eletrodomésticos,444.49,13,13,False,5
1728,2026-03-30,BA,Eletrônicos,675.01,14,12,False,5
1729,2026-04-20,DF,Brinquedos,489.03,12,12,False,5
1730,2026-06-21,MG,Casa e Decoração,470.11,10,8,False,4
1731,2026-05-11,MG,Eletrônicos,443.27,9,7,False,5
1732,2026-06-25,SP,Casa e Decoração,463.0,9,7,False,4
1733,2026-06-29,SP,Beleza e Cuidados Pessoais,157.62,10,10,False,4
1734,2026-03-27,SC,Móveis,273.44,11,11,False,5
1735,2026-03-27,SP,Eletrodomésticos,686.6,9,7,False,5
1736,2026-05-10,SP,Eletrodomésticos,366.55,10,10,False,4
1737,2026-04-14,SP,Papelaria,250.32,8,8,False,4
1738,2026-04-19,SC,Eletrodomésticos,847.45,12,12,False,5
1739,2026-03-09,RS,Beleza e Cuidados Pessoais,278.8,14,14,False,4
1740,2026-03-11,RJ,Móveis,370.35,10,9,False,4
1741,2026-03-28,BA,Eletrodomésticos,73.77,14,18,True,3
1742,2026-01-05,SP,Esporte e Lazer,775.49,9,7,False,5
1743,2026-03-14,MG,Brinquedos,155.12,9,9,False,4
1744,2026-01-27,SP,Brinquedos,236.99,8,8,False,5
1745,2026-06-12,RJ,Papelaria,795.87,9,7,False,5
1746,2026-01-16,PE,Livros,233.99,15,15,False,4
1747,2026-02-03,RJ,Eletrônicos,162.05,10,8,False,5
1748,2026-02-07,RJ,Roupas e Acessórios,560.27,11,13,True,3
1749,2026-01-19,SP,Casa e Decoração,354.02,9,8,False,5
1750,2026-05-23,MG,Eletrônicos,824.64,10,10,False,4
1751,2026-03-13,MG,Papelaria,741.21,9,9,False,4
1752,2026-02-07,MG,Esporte e Lazer,234.43,10,10,False,5
1753,2026-02-27,BA,Móveis,673.4,14,14,False,5
1754,2026-01-12,PE,Casa e Decoração,696.54,15,21,True,2
1755,2026-03-20,SP,Esporte e Lazer,66.86,9,7,False,5
1756,2026-05-27,RS,Eletrodomésticos,80.34,12,10,False,5
1757,2026-05-20,SP,Casa e Decoração,112.93,10,10,False,5
1758,2026-01-30,RJ,Papelaria,49.72,11,11,False,4
1759,2026-02-10,SP,Casa e Decoração,670.84,9,8,False,4
1760,2026-03-17,SP,Casa e Decoração,845.39,9,7,False,4
1761,2026-03-08,SP,Casa e Decoração,224.57,8,7,False,4
1762,2026-03-13,SP,Eletrodomésticos,453.07,9,9,False,4
1763,2026-06-21,SP,Eletrodomésticos,442.56,9,7,False,5
1764,2026-01-04,SP,Eletrodomésticos,226.16,9,9,False,5
1765,2026-04-27,SP,Roupas e Acessórios,282.43,9,9,False,5
1766,2026-01-10,RS,Livros,676.61,13,13,False,5
1767,2026-02-22,CE,Eletrônicos,205.77,16,15,False,4
1768,2026-04-08,RJ,Casa e Decoração,113.25,9,9,False,4
1769,2026-06-10,RS,Esporte e Lazer,712.08,12,11,False,4
1770,2026-05-04,SP,Esporte e Lazer,800.66,8,6,False,5
1771,2026-03-26,DF,Beleza e Cuidados Pessoais,799.24,13,11,False,5
1772,2026-04-27,RJ,Móveis,665.33,9,8,False,4
1773,2026-06-06,SP,Papelaria,400.29,10,10,False,4
1774,2026-02-20,SP,Eletrodomésticos,477.04,10,8,False,5
1775,2026-05-27,SP,Papelaria,528.96,10,10,False,4
1776,2026-01-30,GO,Roupas e Acessórios,639.11,12,11,False,5
1777,2026-05-31,RJ,Brinquedos,274.72,10,10,False,4
1778,2026-02-25,SP,Eletrônicos,461.65,9,9,False,5
1779,2026-05-15,SP,Livros,84.71,9,8,False,4
1780,2026-05-27,SC,Livros,48.22,12,15,True,3
1781,2026-04-05,PR,Móveis,265.87,11,11,False,4
1782,2026-04-06,SP,Eletrônicos,680.73,9,9,False,5
1783,2026-05-04,SP,Eletrônicos,78.13,10,9,False,5
1784,2026-05-20,RS,Beleza e Cuidados Pessoais,456.85,12,18,True,1
1785,2026-06-20,RS,Esporte e Lazer,660.21,13,12,False,4
1786,2026-04-12,MG,Eletrônicos,383.75,11,9,False,5
1787,2026-05-11,RJ,Beleza e Cuidados Pessoais,310.85,10,8,False,5
1788,2026-02-19,SP,Eletrônicos,540.75,10,17,True,1
1789,2026-04-10,PR,Esporte e Lazer,558.23,11,10,False,5
1790,2026-03-08,SP,Papelaria,575.28,9,7,False,5
1791,2026-04-23,SP,Livros,186.96,8,11,True,3
1792,2026-05-02,RJ,Beleza e Cuidados Pessoais,849.42,9,9,False,4
1793,2026-02-03,SP,Roupas e Acessórios,728.1,9,9,False,4
1794,2026-06-17,SP,Brinquedos,517.05,9,8,False,5
1795,2026-04-17,RS,Móveis,119.73,13,12,False,5
1796,2026-03-09,MG,Livros,447.74,10,8,False,4
1797,2026-05-09,RJ,Livros,438.01,9,9,False,4
1798,2026-01-05,SP,Roupas e Acessórios,270.48,9,8,False,5
1799,2026-06-13,BA,Casa e Decoração,57.24,13,11,False,4
1800,2026-06-03,MG,Livros,601.48,9,16,True,1
1801,2026-02-26,BA,Papelaria,198.41,14,22,True,1
1802,2026-01-06,RS,Roupas e Acessórios,339.95,13,11,False,5
1803,2026-05-16,SP,Eletrônicos,546.69,10,10,False,5
1804,2026-06-03,SP,Móveis,168.02,8,8,False,4
1805,2026-04-27,RJ,Roupas e Acessórios,763.6,9,9,False,4
1806,2026-04-02,SP,Papelaria,200.08,9,8,False,5
1807,2026-06-10,SC,Esporte e Lazer,78.96,13,11,False,5
1808,2026-02-08,MG,Brinquedos,789.54,10,10,False,5
1809,2026-02-17,RJ,Brinquedos,231.69,11,10,False,5
1810,2026-01-01,PR,Esporte e Lazer,705.16,12,10,False,5
1811,2026-03-06,SP,Móveis,311.55,9,7,False,5
1812,2026-01-17,DF,Brinquedos,224.1,13,12,False,5
1813,2026-03-21,SP,Beleza e Cuidados Pessoais,193.32,9,7,False,5
1814,2026-02-04,SP,Livros,385.58,10,9,False,5
1815,2026-03-30,SP,Roupas e Acessórios,377.77,9,7,False,5
1816,2026-04-29,PR,Esporte e Lazer,728.14,11,11,False,4
1817,2026-01-21,PR,Eletrodomésticos,294.43,12,10,False,4
1818,2026-03-27,CE,Brinquedos,842.78,17,15,False,5
1819,2026-03-23,MG,Papelaria,724.49,9,9,False,5
1820,2026-05-03,RJ,Livros,303.54,9,8,False,4
1821,2026-06-15,MG,Eletrodomésticos,535.35,10,8,False,4
1822,2026-02-19,PR,Esporte e Lazer,612.42,11,10,False,4
1823,2026-04-28,PE,Eletrodomésticos,185.7,15,13,False,4
1824,2026-04-12,SP,Livros,558.42,9,8,False,4
1825,2026-03-19,RJ,Casa e Decoração,492.46,10,8,False,5
1826,2026-03-24,SP,Beleza e Cuidados Pessoais,234.86,9,7,False,4
1827,2026-04-05,RS,Roupas e Acessórios,704.4,12,12,False,5
1828,2026-03-08,BA,Brinquedos,827.94,13,12,False,5
1829,2026-04-08,MG,Casa e Decoração,412.63,10,9,False,5
1830,2026-04-29,MG,Eletrônicos,140.96,10,10,False,5
1831,2026-06-24,SP,Móveis,753.99,9,9,False,4
1832,2026-03-18,MG,Roupas e Acessórios,327.2,11,10,False,5
1833,2026-06-22,RJ,Livros,52.64,10,8,False,5
1834,2026-03-26,RJ,Móveis,787.82,9,7,False,4
1835,2026-01-25,SP,Papelaria,793.48,9,10,True,4
1836,2026-04-17,PR,Beleza e Cuidados Pessoais,507.08,11,11,False,4
1837,2026-05-13,RJ,Móveis,526.94,9,7,False,5
1838,2026-04-02,RJ,Eletrodomésticos,615.41,10,8,False,4
1839,2026-01-31,RS,Móveis,134.81,12,11,False,5
1840,2026-05-14,GO,Beleza e Cuidados Pessoais,593.98,13,14,True,5
1841,2026-05-09,SP,Brinquedos,306.79,10,9,False,5
1842,2026-02-10,SC,Beleza e Cuidados Pessoais,230.12,13,11,False,4
1843,2026-06-09,SP,Brinquedos,488.77,8,7,False,4
1844,2026-04-18,RS,Livros,789.48,13,13,False,4
1845,2026-02-14,CE,Eletrônicos,417.22,16,17,True,5
1846,2026-02-13,SP,Esporte e Lazer,570.07,10,10,False,4
1847,2026-03-12,GO,Esporte e Lazer,546.74,13,13,False,4
1848,2026-06-10,RS,Casa e Decoração,456.72,12,12,False,5
1849,2026-02-08,RS,Esporte e Lazer,669.98,13,13,False,5
1850,2026-03-04,SP,Beleza e Cuidados Pessoais,795.57,9,9,False,4
1851,2026-03-02,SC,Livros,723.05,12,10,False,5
1852,2026-06-25,RS,Brinquedos,232.78,12,12,False,4
1853,2026-02-02,SP,Brinquedos,411.7,9,9,False,5
1854,2026-05-21,BA,Eletrodomésticos,189.19,15,21,True,1
1855,2026-02-20,SP,Eletrodomésticos,404.46,9,9,False,4
1856,2026-06-03,RJ,Papelaria,446.26,9,8,False,5
1857,2026-04-28,RJ,Livros,112.14,10,9,False,4
1858,2026-01-29,SP,Roupas e Acessórios,380.75,9,9,False,5
1859,2026-04-27,RJ,Livros,305.45,9,7,False,5
1860,2026-01-08,PR,Beleza e Cuidados Pessoais,511.92,12,12,False,5
1861,2026-02-20,PE,Roupas e Acessórios,45.82,16,17,True,5
1862,2026-05-09,SP,Móveis,640.55,9,8,False,5
1863,2026-04-21,SP,Esporte e Lazer,295.71,8,8,False,4
1864,2026-06-18,RJ,Eletrodomésticos,321.49,10,8,False,5
1865,2026-04-14,SP,Eletrodomésticos,505.18,8,7,False,4
1866,2026-03-03,PR,Roupas e Acessórios,512.48,12,14,True,3
1867,2026-05-02,SC,Papelaria,451.26,12,11,False,4
1868,2026-04-16,SP,Casa e Decoração,134.47,9,8,False,4
1869,2026-05-24,MG,Eletrodomésticos,805.43,10,8,False,4
1870,2026-04-28,MG,Eletrônicos,806.27,11,9,False,4
1871,2026-03-31,PR,Livros,341.92,12,10,False,5
1872,2026-01-04,GO,Livros,317.5,13,15,True,4
1873,2026-03-12,RJ,Beleza e Cuidados Pessoais,103.68,10,10,False,5
1874,2026-05-17,PR,Eletrônicos,422.05,11,10,False,5
1875,2026-01-05,SP,Móveis,726.91,10,17,True,1
1876,2026-02-07,RS,Livros,814.12,13,12,False,4
1877,2026-03-04,PR,Brinquedos,564.73,11,10,False,5
1878,2026-05-15,RJ,Papelaria,765.24,10,10,False,5
1879,2026-05-30,RJ,Beleza e Cuidados Pessoais,776.58,9,8,False,5
1880,2026-06-04,RS,Beleza e Cuidados Pessoais,844.63,13,13,False,4
1881,2026-05-25,SC,Beleza e Cuidados Pessoais,129.32,13,19,True,1
1882,2026-02-08,SP,Roupas e Acessórios,364.74,10,9,False,4
1883,2026-02-18,SP,Papelaria,293.18,9,9,False,4
1884,2026-03-06,SP,Eletrodomésticos,696.96,9,11,True,4
1885,2026-03-24,DF,Móveis,190.51,12,20,True,1
1886,2026-03-04,SP,Papelaria,473.93,9,8,False,5
1887,2026-05-22,RJ,Eletrônicos,741.3,10,10,False,4
1888,2026-01-22,RS,Brinquedos,556.84,12,11,False,5
1889,2026-02-03,SP,Roupas e Acessórios,814.23,10,9,False,5
1890,2026-02-14,SP,Casa e Decoração,588.03,9,7,False,4
1891,2026-02-09,RJ,Eletrônicos,116.69,11,11,False,5
1892,2026-01-07,RS,Roupas e Acessórios,482.19,14,14,False,5
1893,2026-04-12,MG,Esporte e Lazer,92.66,10,10,False,4
1894,2026-01-18,SP,Esporte e Lazer,85.91,9,7,False,5
1895,2026-04-23,SP,Livros,423.93,9,7,False,4
1896,2026-03-29,SP,Móveis,200.91,8,6,False,4
1897,2026-03-23,SP,Papelaria,555.51,9,8,False,5
1898,2026-01-20,SP,Móveis,700.65,9,7,False,5
1899,2026-01-26,SC,Papelaria,677.23,13,11,False,5
1900,2026-04-16,MG,Esporte e Lazer,197.25,10,9,False,5
1901,2026-03-13,DF,Eletrônicos,438.02,13,11,False,4
1902,2026-03-24,RS,Esporte e Lazer,808.28,12,12,False,5
1903,2026-04-12,PR,Eletrônicos,489.38,11,11,False,5
1904,2026-05-23,RJ,Livros,377.54,11,10,False,5
1905,2026-05-10,GO,Casa e Decoração,393.46,13,12,False,4
1906,2026-02-19,SC,Casa e Decoração,382.56,13,11,False,4
1907,2026-03-06,SP,Esporte e Lazer,444.01,10,8,False,5
1908,2026-05-18,SP,Papelaria,801.2,8,7,False,5
1909,2026-05-11,MG,Esporte e Lazer,790.99,10,8,False,5
1910,2026-06-19,BA,Beleza e Cuidados Pessoais,818.93,15,15,False,5
1911,2026-02-20,PR,Móveis,159.86,12,11,False,5
1912,2026-05-31,MG,Livros,440.35,11,15,True,3
1913,2026-03-12,SP,Beleza e Cuidados Pessoais,488.29,10,10,False,5
1914,2026-01-07,PR,Eletrodomésticos,786.66,12,11,False,4
1915,2026-04-09,RJ,Casa e Decoração,407.14,10,8,False,5
1916,2026-03-27,PR,Roupas e Acessórios,839.13,11,9,False,5
1917,2026-05-18,SP,Casa e Decoração,348.42,10,8,False,5
1918,2026-03-06,PR,Eletrônicos,527.91,12,12,False,5
1919,2026-01-01,RJ,Papelaria,74.61,9,8,False,4
1920,2026-04-22,DF,Beleza e Cuidados Pessoais,781.92,12,12,False,5
1921,2026-02-19,SP,Esporte e Lazer,128.7,8,7,False,4
1922,2026-01-08,BA,Eletrônicos,399.57,14,13,False,4
1923,2026-05-31,SP,Móveis,698.75,9,7,False,4
1924,2026-04-08,SP,Roupas e Acessórios,706.71,9,9,False,4
1925,2026-03-21,SP,Esporte e Lazer,327.16,10,10,False,5
1926,2026-01-02,CE,Livros,617.75,17,16,False,4
1927,2026-03-24,GO,Roupas e Acessórios,278.9,14,22,True,1
1928,2026-01-31,MG,Brinquedos,379.91,9,8,False,4
1929,2026-02-09,GO,Livros,436.42,12,12,False,5
1930,2026-04-08,SP,Brinquedos,247.55,9,11,True,4
1931,2026-03-02,RJ,Móveis,838.8,10,8,False,5
1932,2026-02-25,SP,Papelaria,636.05,9,8,False,5
1933,2026-06-04,MG,Papelaria,638.39,11,9,False,4
1934,2026-02-25,SP,Livros,210.43,8,7,False,5
1935,2026-02-04,DF,Móveis,570.05,12,12,False,5
1936,2026-05-13,SP,Eletrônicos,725.79,8,6,False,5
1937,2026-05-21,RJ,Móveis,809.26,10,10,False,5
1938,2026-03-06,SC,Eletrônicos,88.36,13,13,False,4
1939,2026-04-25,MG,Beleza e Cuidados Pessoais,305.59,10,10,False,4
1940,2026-01-19,SP,Roupas e Acessórios,828.35,9,8,False,4
1941,2026-04-09,SP,Beleza e Cuidados Pessoais,601.92,9,7,False,5
1942,2026-06-12,GO,Eletrodomésticos,167.37,12,10,False,4
1943,2026-02-27,BA,Brinquedos,621.51,13,17,True,3
1944,2026-02-20,RJ,Papelaria,658.03,9,8,False,5
1945,2026-06-11,RS,Papelaria,394.28,13,17,True,2
1946,2026-02-09,CE,Beleza e Cuidados Pessoais,84.95,16,22,True,2
1947,2026-06-28,BA,Esporte e Lazer,328.93,13,13,False,4
1948,2026-03-08,PR,Eletrônicos,260.06,11,11,False,4
1949,2026-01-20,BA,Eletrodomésticos,166.32,14,12,False,5
1950,2026-05-30,PE,Roupas e Acessórios,808.49,15,13,False,5
1951,2026-06-06,RJ,Móveis,323.84,10,9,False,4
1952,2026-01-16,RJ,Beleza e Cuidados Pessoais,438.23,9,8,False,5
1953,2026-04-02,CE,Roupas e Acessórios,578.31,15,21,True,2
1954,2026-04-30,SP,Roupas e Acessórios,415.28,9,9,False,4
1955,2026-04-16,RJ,Eletrônicos,491.04,10,10,False,4
1956,2026-06-13,SP,Roupas e Acessórios,220.57,8,8,False,4
1957,2026-05-02,SC,Eletrodomésticos,312.49,11,11,False,5
1958,2026-01-05,MG,Casa e Decoração,665.66,10,8,False,5
1959,2026-05-18,PR,Papelaria,425.06,12,12,False,4
1960,2026-05-01,RJ,Móveis,232.36,10,9,False,5
1961,2026-05-03,BA,Beleza e Cuidados Pessoais,836.62,13,13,False,4
1962,2026-05-27,DF,Eletrodomésticos,761.45,12,10,False,5
1963,2026-02-12,PR,Casa e Decoração,61.59,11,11,False,5
1964,2026-04-30,RJ,Eletrônicos,822.96,9,7,False,4
1965,2026-05-30,PR,Brinquedos,573.96,12,14,True,4
1966,2026-02-02,MG,Brinquedos,732.6,10,10,False,5
1967,2026-02-14,SP,Brinquedos,68.43,10,8,False,5
1968,2026-04-06,RJ,Móveis,802.77,11,10,False,5
1969,2026-06-29,SP,Papelaria,791.45,10,8,False,5
1970,2026-01-20,RJ,Móveis,258.54,9,7,False,5
1971,2026-05-01,GO,Papelaria,260.29,12,10,False,5
1972,2026-05-17,MG,Esporte e Lazer,657.91,10,10,False,5
1973,2026-05-31,SP,Esporte e Lazer,815.92,9,9,False,5
1974,2026-05-16,SC,Roupas e Acessórios,820.74,11,10,False,4
1975,2026-03-25,PE,Livros,595.99,16,15,False,5
1976,2026-04-23,BA,Casa e Decoração,506.32,14,13,False,4
1977,2026-06-13,BA,Papelaria,543.87,14,13,False,4
1978,2026-01-07,SP,Móveis,114.49,10,10,False,4
1979,2026-03-22,SP,Brinquedos,589.24,8,15,True,1
1980,2026-06-03,SC,Móveis,556.6,11,9,False,4
1981,2026-04-27,SP,Móveis,282.6,9,7,False,4
1982,2026-03-28,GO,Eletrodomésticos,122.3,12,11,False,4
1983,2026-04-07,SP,Beleza e Cuidados Pessoais,593.49,10,9,False,5
1984,2026-06-15,SP,Casa e Decoração,719.64,8,7,False,5
1985,2026-03-05,GO,Esporte e Lazer,835.17,12,10,False,5
1986,2026-06-19,SC,Móveis,230.59,13,11,False,5
1987,2026-02-24,DF,Livros,757.58,13,12,False,4
1988,2026-04-01,SP,Esporte e Lazer,367.22,9,9,False,5
1989,2026-04-21,SC,Brinquedos,215.88,13,12,False,5
1990,2026-03-27,RS,Brinquedos,664.04,13,11,False,5
1991,2026-06-02,SP,Esporte e Lazer,460.6,9,8,False,4
1992,2026-02-21,GO,Papelaria,592.74,13,18,True,2
1993,2026-05-15,SP,Eletrodomésticos,235.33,10,9,False,4
1994,2026-03-10,PE,Livros,573.56,16,14,False,4
1995,2026-01-17,MG,Eletrodomésticos,91.08,10,8,False,4
1996,2026-03-14,SP,Beleza e Cuidados Pessoais,781.16,10,9,False,5
1997,2026-01-25,BA,Roupas e Acessórios,92.71,14,13,False,4
1998,2026-02-27,PR,Papelaria,467.8,10,10,False,5
1999,2026-06-16,PE,Beleza e Cuidados Pessoais,316.05,16,16,False,4
2000,2026-05-01,RJ,Beleza e Cuidados Pessoais,709.56,9,7,False,5
